lab,subid,trial_num,trial_type,age_mo,looking_time
infantllmadison,mb074,16,NA,14.915811088295689,NA
infantllmadison,mb075,16,ADS,14.620123203285422,8.688
infantllmadison,mb076,16,IDS,9.396303901437372,15.342
infantllmadison,mb077,16,ADS,11.433264887063656,2.608
infantllmadison,mb078,16,NA,13.700205338809036,NA
infantllmadison,mb079,16,ADS,7.260780287474333,3.511
infantllmadison,mb080,16,IDS,12.681724845995891,5.488
infantllmadison,mb081,16,NA,13.174537987679672,NA
infantllmadison,mb082,16,NA,12.550308008213552,NA
infantllmadison,mb083,16,IDS,14.35728952772074,6.506
infantllmadison,mb084,16,ADS,9.724845995893224,4.013
infantllmadison,mb085,16,NA,8.607802874743326,NA
infantllmadison,mb086,16,NA,6.143737166324435,NA
infantllmadison,mb087,16,NA,10.546201232032857,NA
infantllmadison,mb088,16,IDS,10.151950718685832,5.047
infantllmadison,mb089,16,IDS,9.659137577002053,NA
infantllmadison,mb090,16,ADS,6.406570841889117,7.696
infantllmadison,mb091,16,ADS,9.462012320328542,3.529
infantllmadison,mb092,16,ADS,6.373716632443532,NA
infantllmadison,mb093,16,IDS,8.706365503080082,4.04
infantllmadison,mb094,16,IDS,6.7351129363449695,3.015
infantllmadison,mb095,16,NA,10.283367556468171,NA
infantllmadison,mb096,16,NA,6.373716632443532,NA
infantllmadison,mb097,16,ADS,7.5564681724846,2.279
infantllmadison,mb098,16,IDS,6.176591375770021,4.363
