lab,sub_num,trial_type,trial_num,looking_time
weltentdeckerzurich,2167,ADS,12,NA
weltentdeckerzurich,2168,IDS,12,NA
weltentdeckerzurich,2169,IDS,12,3.86
weltentdeckerzurich,103,NA,12,NA
weltentdeckerzurich,103,NA,12,NA
weltentdeckerzurich,2172,IDS,12,7.72
weltentdeckerzurich,2173,ADS,12,NA
weltentdeckerzurich,2174,ADS,12,10.02
weltentdeckerzurich,2175,ADS,12,11.63
weltentdeckerzurich,2176,IDS,12,NA
weltentdeckerzurich,2177,ADS,12,2.58
weltentdeckerzurich,2178,ADS,12,2.26
weltentdeckerzurich,2179,ADS,12,NA
weltentdeckerzurich,2180,ADS,12,6.96
weltentdeckerzurich,2181,ADS,12,NA
weltentdeckerzurich,2182,IDS,12,14.07
weltentdeckerzurich,2183,IDS,12,5.93
weltentdeckerzurich,2184,ADS,12,NA
weltentdeckerzurich,2185,IDS,12,9.34
weltentdeckerzurich,2186,IDS,12,6.63
weltentdeckerzurich,2187,IDS,12,2.06
weltentdeckerzurich,2188,ADS,12,6.77
weltentdeckerzurich,2189,ADS,12,11.98
weltentdeckerzurich,2190,ADS,12,7.8
weltentdeckerzurich,103,NA,12,NA
weltentdeckerzurich,2192,ADS,12,NA
weltentdeckerzurich,2193,IDS,12,13.26
weltentdeckerzurich,2194,IDS,12,16.83
wsigoettingen,2195,IDS,12,16.19
wsigoettingen,2196,ADS,12,18
wsigoettingen,2197,IDS,12,5.63
wsigoettingen,2198,IDS,12,11.54
wsigoettingen,2199,ADS,12,6.43
wsigoettingen,2200,ADS,12,7.47
wsigoettingen,2201,IDS,12,2.5
wsigoettingen,2202,IDS,12,7.03
wsigoettingen,2203,ADS,12,17.23
wsigoettingen,2204,IDS,12,14.28
wsigoettingen,2205,IDS,12,15.38
wsigoettingen,2206,ADS,12,6
wsigoettingen,2207,ADS,12,13.94
wsigoettingen,2208,IDS,12,2.67
wsigoettingen,103,NA,12,NA
wsigoettingen,2210,ADS,12,2.58
wsigoettingen,2211,ADS,12,8.94
wsigoettingen,2212,IDS,12,4.04
wsigoettingen,2213,IDS,12,13.77
wsigoettingen,2214,ADS,12,3.73
wsigoettingen,2215,ADS,12,18
wsigoettingen,2216,IDS,12,8.62
wsigoettingen,2217,IDS,12,NA
wsigoettingen,2218,ADS,12,6.83
wsigoettingen,2219,ADS,12,NA
wsigoettingen,2220,IDS,12,15.58
wsigoettingen,2221,IDS,12,16.69
wsigoettingen,2222,ADS,12,4.6
wsigoettingen,2223,ADS,12,NA
wsigoettingen,2224,IDS,12,2.61
wsigoettingen,2225,IDS,12,7.53
wsigoettingen,2226,ADS,12,6
wsigoettingen,2227,ADS,12,11.16
wsigoettingen,2228,IDS,12,3.65
wsigoettingen,2229,IDS,12,13.95
wsigoettingen,2230,ADS,12,3.42
wsigoettingen,2231,IDS,12,7.01
wsigoettingen,2232,ADS,12,13.18
wsigoettingen,2233,ADS,12,12.9
wsigoettingen,2234,IDS,12,NA
wsigoettingen,2235,IDS,12,15.61
wsigoettingen,2236,ADS,12,11.11
wsigoettingen,2237,ADS,12,12.3
wsigoettingen,2238,IDS,12,2.83
wsigoettingen,2239,ADS,12,8.43
wsigoettingen,2240,ADS,12,2.8
wsigoettingen,2241,IDS,12,5.16
wsigoettingen,2242,IDS,12,13.86
wsigoettingen,2243,ADS,12,3.16
wsigoettingen,103,NA,12,NA
wsigoettingen,2245,IDS,12,3.58
wsigoettingen,2246,IDS,12,15.54
wsigoettingen,2247,ADS,12,NA
wsigoettingen,2248,ADS,12,18
wsigoettingen,2249,IDS,12,13.36
wsigoettingen,2250,IDS,12,4.4
wsigoettingen,2251,ADS,12,8.66
wsigoettingen,2252,ADS,12,7.25
wsigoettingen,2253,IDS,12,8.89
wsigoettingen,2254,IDS,12,8.68
wsigoettingen,2255,ADS,12,4.03
wsigoettingen,2256,IDS,12,2.14
wsigoettingen,2257,IDS,12,10.71
wsigoettingen,2258,ADS,12,3.96
wsigoettingen,2259,IDS,12,3.16
wsigoettingen,2260,IDS,12,4.65
wsigoettingen,2261,ADS,12,4.04
wsigoettingen,103,NA,12,NA
wsigoettingen,2263,IDS,12,10.23
wsigoettingen,2264,IDS,12,8.59
wsigoettingen,2265,ADS,12,5.82
wsigoettingen,2266,ADS,12,9.82
wsigoettingen,2267,IDS,12,6.5
wsigoettingen,2268,IDS,12,17.5
wsigoettingen,2269,IDS,12,3.68
wsigoettingen,2270,ADS,12,2.24
wsigoettingen,103,NA,12,NA
wsigoettingen,2272,IDS,12,8.23
wsigoettingen,2273,ADS,12,NA
wsigoettingen,2274,ADS,12,10.59
wsigoettingen,103,NA,12,NA
wsigoettingen,2276,ADS,12,5.19
wsigoettingen,2277,ADS,12,7.03
wsigoettingen,2278,IDS,12,NA
wsigoettingen,2279,IDS,12,12.87
wsigoettingen,2280,ADS,12,6.57
wsigoettingen,2281,ADS,12,5.78
wsigoettingen,2282,IDS,12,2.12
babylabbrookes,1,IDS,13,4.58
babylabbrookes,2,ADS,13,4.74
babylabbrookes,3,IDS,13,4.29
babylabbrookes,4,ADS,13,4.32
babylabbrookes,5,ADS,13,5.824
babylabbrookes,6,ADS,13,5.336
babylabbrookes,103,NA,13,NA
babylabbrookes,8,ADS,13,2.664
babylabbrookes,103,NA,13,NA
babylabbrookes,10,ADS,13,2.464
babylabbrookes,11,ADS,13,14.72
babylabbrookes,12,ADS,13,2.736
babylabbrookes,13,ADS,13,4.56
babylabbrookes,14,IDS,13,7.7
babylabbrookes,15,ADS,13,5.73
babylabbrookes,16,ADS,13,7.65
babylabbrookes,17,ADS,13,2.04
babylabbrookes,18,IDS,13,8.38
babylabbrookes,19,IDS,13,3.3
babylabbrookes,20,IDS,13,17.26
babylabbrookes,21,ADS,13,12.1
babylabbrookes,22,IDS,13,5.8
babylabbrookes,23,IDS,13,3.07
babylabbrookes,24,IDS,13,16.08
babylabbrookes,25,ADS,13,10.14
babylabbrookes,26,IDS,13,11.17
babylabbrookes,27,ADS,13,4.26
babylabbrookes,28,IDS,13,2.52
babylabbrookes,29,IDS,13,2.79
babylabbrookes,30,ADS,13,4.63
babylabbrookes,31,IDS,13,4.66
babylabbrookes,32,ADS,13,2.51
babylabbrookes,33,ADS,13,4.78
babylabbrookes,34,ADS,13,4.99
babylabbrookes,103,NA,13,NA
babylabbrookes,36,ADS,13,2.53
babylabbrookes,37,ADS,13,2.97
babylabbrookes,38,IDS,13,4.94
babylabbrookes,39,ADS,13,4.7
babylabbrookes,40,IDS,13,7.54
babylabbrookes,41,IDS,13,2.24
babylabbrookes,42,IDS,13,12.77
babylabbrookes,43,ADS,13,3.88
babylabbrookes,44,IDS,13,4.62
babylabbrookes,45,ADS,13,2.34
babylabbrookes,46,ADS,13,7.7
babylabbrookes,103,NA,13,NA
babylabbrookes,48,ADS,13,NA
babylabbrookes,49,ADS,13,5.42
babylabbrookes,50,ADS,13,9.38
babylabbrookes,51,ADS,13,12.08
babylabbrookes,52,IDS,13,5.13
babylabbrookes,53,IDS,13,NA
babylabkingswood,54,ADS,13,3.082
babylabkingswood,55,ADS,13,NA
babylabkingswood,56,IDS,13,6.306
babylabkingswood,57,IDS,13,6.942
babylabkingswood,58,IDS,13,5.604
babylabkingswood,59,ADS,13,5.877
babylabkingswood,60,ADS,13,3.553
babylabkingswood,61,ADS,13,7.784
babylabkingswood,62,IDS,13,7.06
babylabkingswood,63,ADS,13,9.908
babylabkingswood,64,ADS,13,2.658
babylabkingswood,65,ADS,13,5.942
babylabkingswood,66,IDS,13,3.472
babylabkingswood,67,IDS,13,4.761
babylabkingswood,68,IDS,13,NA
babylabkingswood,69,IDS,13,18
babylabkingswood,70,IDS,13,4.305
babylabkingswood,71,IDS,13,4.14
babylabkingswood,72,ADS,13,8.619
babylabkingswood,73,ADS,13,NA
babylabkingswood,74,IDS,13,4.672
babylabkingswood,75,IDS,13,4.24
babylabkingswood,76,ADS,13,NA
babylabkingswood,77,IDS,13,3.893
babylabkingswood,78,IDS,13,4.764
babylabkingswood,79,IDS,13,2.179
babylabkingswood,80,ADS,13,2.329
babylabkingswood,81,ADS,13,2.503
babylabkingswood,82,IDS,13,7.866
babylabkingswood,83,IDS,13,4.671
babylabkingswood,84,ADS,13,8.688
babylabkingswood,85,IDS,13,5.746
babylabkonstanz,103,NA,13,NA
babylabkonstanz,87,IDS,13,14.02
babylabkonstanz,88,IDS,13,9.07
babylabkonstanz,89,ADS,13,8.08
babylabkonstanz,90,IDS,13,3.74
babylabkonstanz,103,NA,13,NA
babylabkonstanz,92,ADS,13,8.55
babylabkonstanz,93,IDS,13,15.14
babylabkonstanz,94,IDS,13,14.78
babylabkonstanz,103,NA,13,NA
babylabkonstanz,96,IDS,13,6.57
babylabkonstanz,103,NA,13,NA
babylabkonstanz,98,ADS,13,5.09
babylabkonstanz,99,IDS,13,13.4
babylabkonstanz,100,ADS,13,5.64
babylablangessex,103,NA,13,NA
babylablangessex,102,IDS,13,NA
babylablangessex,103,NA,13,NA
babylablangessex,103,NA,13,NA
babylablangessex,105,ADS,13,NA
babylablangessex,106,IDS,13,NA
babylablangessex,2330,ADS,13,2.482
babylablangessex,107,IDS,13,NA
babylablangessex,103,NA,13,NA
babylablangessex,109,IDS,13,2.618
babylablangessex,110,ADS,13,NA
babylablangessex,111,ADS,13,NA
babylablangessex,112,IDS,13,8.25
babylablangessex,113,ADS,13,2.036
babylablangessex,103,NA,13,NA
babylablangessex,103,NA,13,NA
babylablangessex,115,IDS,13,4.912
babylablangessex,116,ADS,13,NA
babylablangessex,103,NA,13,NA
babylablangessex,118,ADS,13,NA
babylablangessex,119,ADS,13,5.914
babylablangessex,120,IDS,13,NA
babylablangessex,121,ADS,13,5.249
babylablangessex,103,NA,13,NA
babylablangessex,123,ADS,13,6.526
babylablangessex,124,ADS,13,NA
babylablangessex,125,ADS,13,NA
babylableiden,103,NA,13,NA
babylableiden,126,ADS,13,NA
babylableiden,103,NA,13,NA
babylableiden,128,IDS,13,3.86
babylableiden,129,ADS,13,5.32
babylableiden,130,IDS,13,NA
babylableiden,103,NA,13,NA
babylableiden,132,IDS,13,15.26
babylableiden,133,IDS,13,8.4
babylableiden,2284,ADS,13,16.48
babylableiden,103,NA,13,NA
babylableiden,2302,ADS,13,9.08
babylableiden,135,IDS,13,15.53
babylableiden,136,ADS,13,5.37
babylableiden,137,ADS,13,7.36
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,155,IDS,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,103,NA,13,NA
babylablmu,195,IDS,13,5.03
babylablmu,196,ADS,13,NA
babylablmu,197,IDS,13,NA
babylabnijmegen,198,IDS,13,3.34
babylabnijmegen,199,IDS,13,NA
babylabnijmegen,2286,ADS,13,4.03
babylabnijmegen,200,ADS,13,5.13
babylabnijmegen,201,IDS,13,4.26
babylabnijmegen,202,IDS,13,2.82
babylabnijmegen,203,ADS,13,2.03
babylabnijmegen,103,NA,13,NA
babylabnijmegen,205,IDS,13,NA
babylabnijmegen,206,ADS,13,5.44
babylabnijmegen,207,ADS,13,7.17
babylabnijmegen,208,ADS,13,5.69
babylabnijmegen,209,IDS,13,2.44
babylabnijmegen,210,IDS,13,14.28
babylabnijmegen,211,IDS,13,4.46
babylabnijmegen,103,NA,13,NA
babylabnijmegen,213,ADS,13,14.63
babylabnijmegen,214,ADS,13,9.68
babylabnijmegen,215,ADS,13,2.78
babylabnijmegen,216,ADS,13,10.71
babylabnijmegen,217,IDS,13,NA
babylabnijmegen,218,IDS,13,NA
babylabnijmegen,219,IDS,13,6.43
babylabnijmegen,220,IDS,13,8.43
babylabnijmegen,221,ADS,13,3.07
babylabnijmegen,222,ADS,13,3.77
babylabnijmegen,223,IDS,13,2.19
babylabnijmegen,224,ADS,13,3.91
babylabnijmegen,225,ADS,13,9.54
babylabnijmegen,226,ADS,13,8.1
babylabnijmegen,227,IDS,13,16.1
babylabnijmegen,228,IDS,13,3.36
babylabnijmegen,229,ADS,13,2.47
babylabnijmegen,230,ADS,13,2.47
babylabnijmegen,231,ADS,13,3.67
babylabnijmegen,232,IDS,13,NA
babylabnijmegen,233,IDS,13,4.94
babylabnijmegen,234,IDS,13,2.97
babylabnijmegen,235,IDS,13,NA
babylabnijmegen,236,IDS,13,7.39
babylabnijmegen,237,IDS,13,4.09
babylabnijmegen,238,ADS,13,9.39
babylabnijmegen,239,IDS,13,13.95
babylabnijmegen,240,IDS,13,12.02
babylabnijmegen,241,ADS,13,7.26
babylabnijmegen,242,ADS,13,NA
babylabnijmegen,243,IDS,13,NA
babylabnijmegen,244,ADS,13,14.48
babylabnijmegen,245,IDS,13,5.95
babylabparisdescartes1,246,IDS,13,6.24
babylabparisdescartes1,103,NA,13,NA
babylabparisdescartes1,248,ADS,13,2.457
babylabparisdescartes1,249,IDS,13,2.727
babylabparisdescartes1,250,IDS,13,2.568
babylabparisdescartes1,103,NA,13,NA
babylabparisdescartes1,2287,ADS,13,4.451
babylabparisdescartes1,252,IDS,13,NA
babylabparisdescartes1,253,IDS,13,3.638
babylabparisdescartes1,254,ADS,13,6.774
babylabparisdescartes1,255,ADS,13,4.654
babylabparisdescartes1,256,IDS,13,2.302
babylabparisdescartes1,257,IDS,13,14.355
babylabparisdescartes1,258,ADS,13,NA
babylabparisdescartes1,259,ADS,13,5.277
babylabparisdescartes1,103,NA,13,NA
babylabplymouth,261,IDS,13,5.88
babylabplymouth,262,ADS,13,2.31
babylabplymouth,263,IDS,13,4.41
babylabplymouth,264,ADS,13,11.46
babylabplymouth,265,IDS,13,7.13
babylabplymouth,266,ADS,13,14.77
babylabplymouth,103,NA,13,NA
babylabplymouth,268,ADS,13,16.24
babylabplymouth,269,IDS,13,3.14
babylabplymouth,270,ADS,13,2.35
babylabplymouth,271,IDS,13,NA
babylabplymouth,272,ADS,13,4.99
babylabplymouth,273,IDS,13,3.41
babylabplymouth,274,ADS,13,9.37
babylabplymouth,275,IDS,13,8.85
babylabplymouth,276,ADS,13,5.08
babylabplymouth,103,NA,13,NA
babylabplymouth,278,IDS,13,3.19
babylabplymouth,279,IDS,13,3.53
babylabplymouth,280,ADS,13,NA
babylabplymouth,281,IDS,13,2.09
babylabplymouth,282,ADS,13,3.52
babylabplymouth,283,IDS,13,NA
babylabplymouth,284,ADS,13,NA
babylabplymouth,103,NA,13,NA
babylabplymouth,103,NA,13,NA
babylabplymouth,287,IDS,13,NA
babylabplymouth,288,ADS,13,4.31
babylabplymouth,289,IDS,13,10.5
babylabplymouth,290,ADS,13,7.92
babylabplymouth,291,IDS,13,5.23
babylabplymouth,292,ADS,13,14.97
babylabplymouth,293,IDS,13,6.88
babylabplymouth,294,ADS,13,5.31
babylabpotsdam,295,IDS,13,3.749
babylabpotsdam,296,IDS,13,11.238
babylabpotsdam,297,IDS,13,13.582
babylabpotsdam,298,ADS,13,5.16
babylabpotsdam,299,ADS,13,8.332
babylabpotsdam,300,ADS,13,4.481
babylabpotsdam,301,ADS,13,2.074
babylabpotsdam,302,ADS,13,8.291
babylabpotsdam,303,IDS,13,3.227
babylabpotsdam,304,IDS,13,14.142
babylabpotsdam,305,IDS,13,NA
babylabpotsdam,306,IDS,13,5.968
babylabpotsdam,307,ADS,13,NA
babylabpotsdam,308,ADS,13,NA
babylabpotsdam,309,IDS,13,9.892
babylabpotsdam,310,IDS,13,13.904
babylabpotsdam,311,ADS,13,8.473
babylabpotsdam,312,ADS,13,7.466
babylabpotsdam,313,ADS,13,8.088
babylabpotsdam,314,IDS,13,3.801
babylabpotsdam,315,IDS,13,4.726
babylabpotsdam,316,IDS,13,3.21
babylabpotsdam,317,ADS,13,7.087
babylabpotsdam,318,IDS,13,4.524
babylabpotsdam,319,IDS,13,16.713
babylabpotsdam,320,IDS,13,13.103
babylabpotsdam,321,IDS,13,8.011
babylabpotsdam,322,IDS,13,5.104
babylabpotsdam,323,ADS,13,8.587
babylabpotsdam,324,ADS,13,18
babylabpotsdam,325,ADS,13,NA
babylabpotsdam,326,IDS,13,17.704
babylabpotsdam,327,ADS,13,2.1
babylabpotsdam,103,NA,13,NA
babylabpotsdam,329,ADS,13,5.592
babylabpotsdam,330,IDS,13,14.385
babylabpotsdam,331,IDS,13,6.187
babylabpotsdam,332,ADS,13,6.469
babylabpotsdam,333,ADS,13,3.67
babylabpotsdam,334,ADS,13,5.132
babylabpotsdam,335,ADS,13,2.764
babylabpotsdam,336,IDS,13,3.748
babylabpotsdam,103,NA,13,NA
babylabpotsdam,338,ADS,13,9.985
babylabpotsdam,103,NA,13,NA
babylabpotsdam,340,ADS,13,7.991
babylabprinceton,341,IDS,13,6.531
babylabprinceton,342,ADS,13,5.417
babylabprinceton,343,IDS,13,11.728
babylabprinceton,103,NA,13,NA
babylabprinceton,345,ADS,13,3.946
babylabprinceton,2288,IDS,13,2.879
babylabprinceton,346,ADS,13,4.543
babylabprinceton,103,NA,13,NA
babylabprinceton,348,ADS,13,16.066
babylabprinceton,103,NA,13,NA
babylabprinceton,350,IDS,13,18
babylabprinceton,103,NA,13,NA
babylabprinceton,103,NA,13,NA
babylabprinceton,103,NA,13,NA
babylabprinceton,103,NA,13,NA
babylabprinceton,355,IDS,13,NA
babylabprinceton,356,ADS,13,18
babylabprinceton,103,NA,13,NA
babylabprinceton,358,ADS,13,3.654
babylabprinceton,359,IDS,13,4.72
babylabprinceton,360,ADS,13,6.871
babylabprinceton,103,NA,13,NA
babylabprinceton,103,NA,13,NA
babylabprinceton,363,ADS,13,NA
babylabshimane,364,IDS,13,7.02
babylabshimane,103,NA,13,NA
babylabshimane,366,IDS,13,NA
babylabshimane,367,ADS,13,9.33
babylabshimane,368,IDS,13,NA
babylabshimane,369,ADS,13,14.97
babylabshimane,370,ADS,13,7.35
babylabshimane,371,IDS,13,NA
babylabshimane,372,ADS,13,NA
babylabshimane,373,ADS,13,NA
babylabshimane,374,ADS,13,NA
babylabshimane,375,IDS,13,NA
babylabshimane,376,ADS,13,NA
babylabshimane,377,IDS,13,NA
babylabshimane,378,IDS,13,8.9
babylabshimane,379,ADS,13,NA
babylabshimane,380,IDS,13,7.61
babylabshimane,103,NA,13,NA
babylabshimane,382,ADS,13,17.78
babylabshimane,383,ADS,13,5.27
babylabshimane,384,ADS,13,2.73
babylabshimane,385,ADS,13,6.24
babylabshimane,386,IDS,13,10.12
babylabshimane,387,IDS,13,NA
babylabshimane,388,ADS,13,12.95
babylabshimane,389,IDS,13,15.42
babylabshimane,390,ADS,13,NA
babylabshimane,391,IDS,13,6.65
babylabuclajohnson,392,IDS,13,2.09
babylabuclajohnson,393,ADS,13,2.99
babylabuclajohnson,394,IDS,13,6.32
babylabuclajohnson,395,IDS,13,4.99
babylabuclajohnson,396,ADS,13,2.04
babylabuclajohnson,397,ADS,13,NA
babylabuclajohnson,398,ADS,13,4.34
babylabuclajohnson,2289,IDS,13,13.05
babylabuclajohnson,399,IDS,13,12
babylabuclajohnson,103,NA,13,NA
babylabuclajohnson,401,ADS,13,4.48
babylabuclajohnson,402,ADS,13,2.19
babylabuclajohnson,103,NA,13,NA
babylabuclajohnson,404,ADS,13,5.69
babylabuclajohnson,405,IDS,13,8.32
babylabuclajohnson,103,NA,13,NA
babylabuclajohnson,407,ADS,13,10.88
babylabuclajohnson,408,ADS,13,14.61
babylabuclajohnson,409,ADS,13,2.48
babylabuclajohnson,410,ADS,13,2.24
babylabuclajohnson,411,IDS,13,2.76
babylabuclajohnson,103,NA,13,NA
babylabumassb,413,IDS,13,15.6
babylabumassb,414,ADS,13,16.5967
babylabumassb,415,IDS,13,4.8733
babylabumassb,103,NA,13,NA
babylabumassb,417,ADS,13,4.0267
babylabumassb,103,NA,13,NA
babylabumassb,419,ADS,13,9.45
babylabumassb,420,ADS,13,7.2
babylabumassb,421,IDS,13,15.6833
babylabumassb,103,NA,13,NA
babylabumassb,423,ADS,13,NA
babylabumassb,424,IDS,13,6.6067
babylabumassb,425,IDS,13,5.5967
babylabumassb,426,ADS,13,NA
babylabumassb,427,IDS,13,2.96
babylabumassb,428,ADS,13,2.5467
babylabumassb,429,IDS,13,NA
babylabumassb,430,IDS,13,8.7767
babylabumassb,103,NA,13,NA
babylabumassb,432,IDS,13,NA
babylabumassb,103,NA,13,NA
babylabumassb,434,IDS,13,NA
babylabumassb,435,ADS,13,NA
babylabumassb,103,NA,13,NA
babylabumassb,437,ADS,13,2.85
babylabumassb,103,NA,13,NA
babylabumassb,439,IDS,13,3.0767
babylabumassb,440,ADS,13,NA
babylabumassb,103,NA,13,NA
babylabumassb,103,NA,13,NA
babylabutrecht,443,IDS,13,12.922798
babylabutrecht,444,ADS,13,3.303353
babylabutrecht,445,IDS,13,4.510861
babylabutrecht,446,ADS,13,5.717602
babylabutrecht,447,IDS,13,13.360977
babylabutrecht,448,ADS,13,NA
babylabutrecht,449,IDS,13,2.296935
babylabutrecht,450,ADS,13,4.058212
babylabutrecht,451,IDS,13,4.265778
babylabutrecht,452,ADS,13,NA
babylabutrecht,453,IDS,13,NA
babylabutrecht,454,IDS,13,3.302952
babylabutrecht,455,ADS,13,11.533164
babylabutrecht,456,ADS,13,NA
babylabutrecht,457,IDS,13,2.899452
babylabutrecht,458,ADS,13,NA
babylabutrecht,459,IDS,13,7.90642
babylabutrecht,460,ADS,13,12.918841
babylabutrecht,461,IDS,13,NA
babylabutrecht,462,ADS,13,15.463365
babylabutrecht,463,IDS,13,17.999396
babylabutrecht,464,ADS,13,3.799163
babylabutrecht,465,IDS,13,4.167729
babylabutrecht,466,ADS,13,14.447419
babylabutrecht,103,NA,13,NA
babylabutrecht,468,ADS,13,14.705413
babylabutrecht,469,IDS,13,14.162924
babylabutrecht,470,ADS,13,4.887179
babylabutrecht,471,IDS,13,4.50006
babylabutrecht,472,ADS,13,2.294977
babylabutrecht,473,IDS,13,16.736408
babylabutrecht,474,ADS,13,2.796817
babylabutrecht,475,IDS,13,11.65561
babylabutrecht,476,ADS,13,5.634273
babylabutrecht,477,IDS,13,16.647994
babylabutrecht,478,ADS,13,4.211451
babylabutrecht,479,IDS,13,6.775021
babylabutrecht,480,ADS,13,5.096535
babylabutrecht,481,IDS,13,13.010154
babylabutrecht,482,ADS,13,2.96978
babylabutrecht,483,IDS,13,10.176552
babylabutrecht,484,ADS,13,6.944982
babylabutrecht,485,IDS,13,3.767649
babylabutrecht,486,ADS,13,NA
babylabutrecht,487,IDS,13,2.869062
babylabutrecht,488,ADS,13,4.955381
babylabutrecht,489,IDS,13,2.601926
babylabutrecht,490,ADS,13,8.763245
babylabutrecht,491,IDS,13,12.397245
babylabutrecht,492,ADS,13,NA
babylabutrecht,493,IDS,13,14.215737
babylabutrecht,494,ADS,13,NA
babylabutrecht,495,IDS,13,NA
babylabutrecht,496,ADS,13,3.175723
babylabutrecht,497,IDS,13,NA
babylabutrecht,498,ADS,13,8.681581
babylabutrecht,499,IDS,13,5.845384
babylabutrecht,500,ADS,13,3.723667
babylabutrecht,501,IDS,13,NA
babylabutrecht,502,ADS,13,6.601139
babylabutrecht,503,IDS,13,15.633212
babylabvuw,504,IDS,13,6.057
babylabvuw,505,ADS,13,8.749
babylabvuw,506,IDS,13,3.938
babylabvuw,507,IDS,13,3.014
babylabvuw,508,ADS,13,2.48
babylabvuw,509,IDS,13,18
babylabvuw,510,ADS,13,2.783
babylabvuw,511,IDS,13,15.897
babylabvuw,512,ADS,13,4.159
babylabvuw,513,IDS,13,NA
babylabvuw,514,ADS,13,4.12
babylabvuw,515,IDS,13,4.413
babylabvuw,516,ADS,13,11.376
babylabvuw,517,IDS,13,3.088
babylabvuw,518,ADS,13,14.23
babylabyork,519,IDS,13,9.1
babylabyork,520,IDS,13,12.9
babylabyork,521,ADS,13,4.3
babylabyork,522,ADS,13,18
babylabyork,523,IDS,13,10.8
babylabyork,524,IDS,13,6.2
babylabyork,2290,IDS,13,5.5
babylabyork,525,ADS,13,5.2
babylabyork,526,IDS,13,5.6
babylabyork,527,ADS,13,2
babylabyork,528,IDS,13,12.9
babylabyork,103,NA,13,NA
babylabyork,530,ADS,13,12.9
babylabyork,2291,ADS,13,18
babylabyork,103,NA,13,NA
babylabyork,532,IDS,13,3.2
babylabyork,533,ADS,13,5.7
babylabyork,534,IDS,13,11.4
babylabyork,535,ADS,13,3
babylabyork,536,IDS,13,8.5
babylabyork,537,ADS,13,NA
babylabyork,538,IDS,13,17.8
babylabyork,539,ADS,13,3.1
babylabyork,540,ADS,13,2.4
babylabyork,541,IDS,13,17.8
babylabyork,542,ADS,13,3.3
babylabyork,543,IDS,13,12.5
babylabyork,544,ADS,13,17.9
babylabyork,545,ADS,13,17.9
babylabyork,546,ADS,13,6.9
babylabyork,547,IDS,13,4.1
babylabyork,103,NA,13,NA
babylingoslo,549,ADS,13,NA
babylingoslo,550,IDS,13,NA
babylingoslo,551,IDS,13,2.6
babylingoslo,552,IDS,13,3.77
babylingoslo,553,IDS,13,NA
babylingoslo,554,ADS,13,NA
babylingoslo,555,IDS,13,NA
babylingoslo,556,ADS,13,NA
babylingoslo,557,IDS,13,NA
babylingoslo,558,ADS,13,11.7
babylingoslo,559,ADS,13,NA
babylingoslo,560,IDS,13,NA
babylingoslo,561,IDS,13,NA
babylingoslo,562,IDS,13,NA
babylingoslo,563,IDS,13,NA
babylingoslo,564,ADS,13,NA
babylingoslo,103,NA,13,NA
babylingoslo,566,IDS,13,3.96
babylingoslo,567,ADS,13,5.93
babylingoslo,568,IDS,13,NA
babylingoslo,569,ADS,13,NA
babylingoslo,570,IDS,13,NA
babylingoslo,571,ADS,13,NA
babylingoslo,572,IDS,13,NA
babylingoslo,573,ADS,13,NA
babylingoslo,574,ADS,13,2.1
babylingoslo,575,ADS,13,NA
babylingoslo,576,IDS,13,NA
babylingoslo,577,IDS,13,NA
babylingoslo,578,ADS,13,NA
babylingoslo,579,ADS,13,NA
baldwinlabuoregon,103,NA,13,NA
baldwinlabuoregon,581,ADS,13,14.46794612
baldwinlabuoregon,582,IDS,13,4.866867447
baldwinlabuoregon,583,ADS,13,6.311611999
